index,gene_id
25009,ENSMUSG00000097397
25010,ENSMUSG00000097398
25011,ENSMUSG00000097399
25012,ENSMUSG00000097401
25013,ENSMUSG00000097402
25014,ENSMUSG00000097403
25015,ENSMUSG00000097404
25016,ENSMUSG00000097405
25017,ENSMUSG00000097406
25018,ENSMUSG00000097407
25019,ENSMUSG00000097408
25020,ENSMUSG00000097409
25021,ENSMUSG00000097411
25022,ENSMUSG00000097413
25023,ENSMUSG00000097414
25024,ENSMUSG00000097415
25025,ENSMUSG00000097416
25026,ENSMUSG00000097418
25027,ENSMUSG00000097419
25028,ENSMUSG00000097421
25029,ENSMUSG00000097424
25030,ENSMUSG00000097425
25031,ENSMUSG00000097427
25032,ENSMUSG00000097428
25033,ENSMUSG00000097429
25034,ENSMUSG00000097430
25035,ENSMUSG00000097431
25036,ENSMUSG00000097433
25037,ENSMUSG00000097434
25038,ENSMUSG00000097435
25039,ENSMUSG00000097438
25040,ENSMUSG00000097439
25041,ENSMUSG00000097440
25042,ENSMUSG00000097441
25043,ENSMUSG00000097442
25044,ENSMUSG00000097443
25045,ENSMUSG00000097445
25046,ENSMUSG00000097446
25047,ENSMUSG00000097447
25048,ENSMUSG00000097448
25049,ENSMUSG00000097450
25050,ENSMUSG00000097451
25051,ENSMUSG00000097452
25052,ENSMUSG00000097455
25053,ENSMUSG00000097456
25054,ENSMUSG00000097462
25055,ENSMUSG00000097463
25056,ENSMUSG00000097466
25057,ENSMUSG00000097467
25058,ENSMUSG00000097471
25059,ENSMUSG00000097472
25060,ENSMUSG00000097476
25061,ENSMUSG00000097482
25062,ENSMUSG00000097483
25063,ENSMUSG00000097484
25064,ENSMUSG00000097486
25065,ENSMUSG00000097487
25066,ENSMUSG00000097488
25067,ENSMUSG00000097491
25068,ENSMUSG00000097493
25069,ENSMUSG00000097494
25070,ENSMUSG00000097495
25071,ENSMUSG00000097496
25072,ENSMUSG00000097497
25073,ENSMUSG00000097500
25074,ENSMUSG00000097502
25075,ENSMUSG00000097503
25076,ENSMUSG00000097504
25077,ENSMUSG00000097509
25078,ENSMUSG00000097511
25079,ENSMUSG00000097515
25080,ENSMUSG00000097516
25081,ENSMUSG00000097519
25082,ENSMUSG00000097520
25083,ENSMUSG00000097522
25084,ENSMUSG00000097523
25085,ENSMUSG00000097525
25086,ENSMUSG00000097527
25087,ENSMUSG00000097533
25088,ENSMUSG00000097534
25089,ENSMUSG00000097535
25090,ENSMUSG00000097536
25091,ENSMUSG00000097537
25092,ENSMUSG00000097539
25093,ENSMUSG00000097543
25094,ENSMUSG00000097545
25095,ENSMUSG00000097546
25096,ENSMUSG00000097547
25097,ENSMUSG00000097548
25098,ENSMUSG00000097550
25099,ENSMUSG00000097557
25100,ENSMUSG00000097558
25101,ENSMUSG00000097559
25102,ENSMUSG00000097561
25103,ENSMUSG00000097562
25104,ENSMUSG00000097563
25105,ENSMUSG00000097564
25106,ENSMUSG00000097569
25107,ENSMUSG00000097571
25108,ENSMUSG00000097572
25109,ENSMUSG00000097573
25110,ENSMUSG00000097575
25111,ENSMUSG00000097576
25112,ENSMUSG00000097577
25113,ENSMUSG00000097580
25114,ENSMUSG00000097583
25115,ENSMUSG00000097584
25116,ENSMUSG00000097585
25117,ENSMUSG00000097587
25118,ENSMUSG00000097589
25119,ENSMUSG00000097591
25120,ENSMUSG00000097592
25121,ENSMUSG00000097593
25122,ENSMUSG00000097595
25123,ENSMUSG00000097596
25124,ENSMUSG00000097597
25125,ENSMUSG00000097601
25126,ENSMUSG00000097602
25127,ENSMUSG00000097603
25128,ENSMUSG00000097604
25129,ENSMUSG00000097610
25130,ENSMUSG00000097613
25131,ENSMUSG00000097615
25132,ENSMUSG00000097616
25133,ENSMUSG00000097617
25134,ENSMUSG00000097619
25135,ENSMUSG00000097620
25136,ENSMUSG00000097621
25137,ENSMUSG00000097622
25138,ENSMUSG00000097623
25139,ENSMUSG00000097624
25140,ENSMUSG00000097626
25141,ENSMUSG00000097627
25142,ENSMUSG00000097633
25143,ENSMUSG00000097634
25144,ENSMUSG00000097635
25145,ENSMUSG00000097636
25146,ENSMUSG00000097637
25147,ENSMUSG00000097638
25148,ENSMUSG00000097639
25149,ENSMUSG00000097640
25150,ENSMUSG00000097641
25151,ENSMUSG00000097643
25152,ENSMUSG00000097644
25153,ENSMUSG00000097648
25154,ENSMUSG00000097649
25155,ENSMUSG00000097650
25156,ENSMUSG00000097651
25157,ENSMUSG00000097652
25158,ENSMUSG00000097654
25159,ENSMUSG00000097655
25160,ENSMUSG00000097662
25161,ENSMUSG00000097665
25162,ENSMUSG00000097666
25163,ENSMUSG00000097668
25164,ENSMUSG00000097671
25165,ENSMUSG00000097673
25166,ENSMUSG00000097675
25167,ENSMUSG00000097676
25168,ENSMUSG00000097677
25169,ENSMUSG00000097680
25170,ENSMUSG00000097682
25171,ENSMUSG00000097683
25172,ENSMUSG00000097684
25173,ENSMUSG00000097685
25174,ENSMUSG00000097686
25175,ENSMUSG00000097689
25176,ENSMUSG00000097690
25177,ENSMUSG00000097691
25178,ENSMUSG00000097692
25179,ENSMUSG00000097694
25180,ENSMUSG00000097697
25181,ENSMUSG00000097699
25182,ENSMUSG00000097700
25183,ENSMUSG00000097701
25184,ENSMUSG00000097702
25185,ENSMUSG00000097704
25186,ENSMUSG00000097705
25187,ENSMUSG00000097706
25188,ENSMUSG00000097709
25189,ENSMUSG00000097710
25190,ENSMUSG00000097712
25191,ENSMUSG00000097714
25192,ENSMUSG00000097716
25193,ENSMUSG00000097717
25194,ENSMUSG00000097724
25195,ENSMUSG00000097725
25196,ENSMUSG00000097726
25197,ENSMUSG00000097727
25198,ENSMUSG00000097729
25199,ENSMUSG00000097730
25200,ENSMUSG00000097735
25201,ENSMUSG00000097736
25202,ENSMUSG00000097738
25203,ENSMUSG00000097740
25204,ENSMUSG00000097742
25205,ENSMUSG00000097743
25206,ENSMUSG00000097744
25207,ENSMUSG00000097745
25208,ENSMUSG00000097746
25209,ENSMUSG00000097748
25210,ENSMUSG00000097749
25211,ENSMUSG00000097750
25212,ENSMUSG00000097752
25213,ENSMUSG00000097754
25214,ENSMUSG00000097755
25215,ENSMUSG00000097756
25216,ENSMUSG00000097760
25217,ENSMUSG00000097761
25218,ENSMUSG00000097762
25219,ENSMUSG00000097763
25220,ENSMUSG00000097766
25221,ENSMUSG00000097767
25222,ENSMUSG00000097768
25223,ENSMUSG00000097772
25224,ENSMUSG00000097773
25225,ENSMUSG00000097776
25226,ENSMUSG00000097777
25227,ENSMUSG00000097779
25228,ENSMUSG00000097781
25229,ENSMUSG00000097783
25230,ENSMUSG00000097784
25231,ENSMUSG00000097785
25232,ENSMUSG00000097786
25233,ENSMUSG00000097787
25234,ENSMUSG00000097788
25235,ENSMUSG00000097789
25236,ENSMUSG00000097792
25237,ENSMUSG00000097793
25238,ENSMUSG00000097794
25239,ENSMUSG00000097797
25240,ENSMUSG00000097801
25241,ENSMUSG00000097804
25242,ENSMUSG00000097805
25243,ENSMUSG00000097806
25244,ENSMUSG00000097807
25245,ENSMUSG00000097809
25246,ENSMUSG00000097812
25247,ENSMUSG00000097814
25248,ENSMUSG00000097816
25249,ENSMUSG00000097817
25250,ENSMUSG00000097819
25251,ENSMUSG00000097820
25252,ENSMUSG00000097821
25253,ENSMUSG00000097822
25254,ENSMUSG00000097823
25255,ENSMUSG00000097825
25256,ENSMUSG00000097827
25257,ENSMUSG00000097828
25258,ENSMUSG00000097831
25259,ENSMUSG00000097832
25260,ENSMUSG00000097834
25261,ENSMUSG00000097835
25262,ENSMUSG00000097836
25263,ENSMUSG00000097840
25264,ENSMUSG00000097841
25265,ENSMUSG00000097842
25266,ENSMUSG00000097845
25267,ENSMUSG00000097847
25268,ENSMUSG00000097848
25269,ENSMUSG00000097850
25270,ENSMUSG00000097851
25271,ENSMUSG00000097852
25272,ENSMUSG00000097853
25273,ENSMUSG00000097854
25274,ENSMUSG00000097855
25275,ENSMUSG00000097858
25276,ENSMUSG00000097863
25277,ENSMUSG00000097870
25278,ENSMUSG00000097871
25279,ENSMUSG00000097874
25280,ENSMUSG00000097875
25281,ENSMUSG00000097876
25282,ENSMUSG00000097877
25283,ENSMUSG00000097878
25284,ENSMUSG00000097881
25285,ENSMUSG00000097882
25286,ENSMUSG00000097884
25287,ENSMUSG00000097885
25288,ENSMUSG00000097886
25289,ENSMUSG00000097887
25290,ENSMUSG00000097888
25291,ENSMUSG00000097890
25292,ENSMUSG00000097892
25293,ENSMUSG00000097893
25294,ENSMUSG00000097896
25295,ENSMUSG00000097898
25296,ENSMUSG00000097899
25297,ENSMUSG00000097901
25298,ENSMUSG00000097902
25299,ENSMUSG00000097903
25300,ENSMUSG00000097907
25301,ENSMUSG00000097908
25302,ENSMUSG00000097910
25303,ENSMUSG00000097911
25304,ENSMUSG00000097914
25305,ENSMUSG00000097915
25306,ENSMUSG00000097917
25307,ENSMUSG00000097918
25308,ENSMUSG00000097921
25309,ENSMUSG00000097923
25310,ENSMUSG00000097924
25311,ENSMUSG00000097925
25312,ENSMUSG00000097926
25313,ENSMUSG00000097927
25314,ENSMUSG00000097929
25315,ENSMUSG00000097930
25316,ENSMUSG00000097932
25317,ENSMUSG00000097933
25318,ENSMUSG00000097934
25319,ENSMUSG00000097942
25320,ENSMUSG00000097944
25321,ENSMUSG00000097953
25322,ENSMUSG00000097960
25323,ENSMUSG00000097961
25324,ENSMUSG00000097962
25325,ENSMUSG00000097967
25326,ENSMUSG00000097970
25327,ENSMUSG00000097971
25328,ENSMUSG00000097972
25329,ENSMUSG00000097974
25330,ENSMUSG00000097976
25331,ENSMUSG00000097980
25332,ENSMUSG00000097982
25333,ENSMUSG00000097983
25334,ENSMUSG00000097986
25335,ENSMUSG00000097988
25336,ENSMUSG00000097990
25337,ENSMUSG00000097992
25338,ENSMUSG00000097994
25339,ENSMUSG00000097995
25340,ENSMUSG00000097997
25341,ENSMUSG00000097998
25342,ENSMUSG00000098001
25343,ENSMUSG00000098008
25344,ENSMUSG00000098014
25345,ENSMUSG00000098022
25346,ENSMUSG00000098024
25347,ENSMUSG00000098027
25348,ENSMUSG00000098040
25349,ENSMUSG00000098041
25350,ENSMUSG00000098045
25351,ENSMUSG00000098051
25352,ENSMUSG00000098053
25353,ENSMUSG00000098055
25354,ENSMUSG00000098066
25355,ENSMUSG00000098072
25356,ENSMUSG00000098075
25357,ENSMUSG00000098086
25358,ENSMUSG00000098087
25359,ENSMUSG00000098088
25360,ENSMUSG00000098094
25361,ENSMUSG00000098096
25362,ENSMUSG00000098097
25363,ENSMUSG00000098098
25364,ENSMUSG00000098107
25365,ENSMUSG00000098108
25366,ENSMUSG00000098112
25367,ENSMUSG00000098120
25368,ENSMUSG00000098127
25369,ENSMUSG00000098128
25370,ENSMUSG00000098129
25371,ENSMUSG00000098132
25372,ENSMUSG00000098134
25373,ENSMUSG00000098144
25374,ENSMUSG00000098145
25375,ENSMUSG00000098146
25376,ENSMUSG00000098150
25377,ENSMUSG00000098155
25378,ENSMUSG00000098160
25379,ENSMUSG00000098161
25380,ENSMUSG00000098164
25381,ENSMUSG00000098166
25382,ENSMUSG00000098172
25383,ENSMUSG00000098176
25384,ENSMUSG00000098178
25385,ENSMUSG00000098183
25386,ENSMUSG00000098184
25387,ENSMUSG00000098188
25388,ENSMUSG00000098191
25389,ENSMUSG00000098196
25390,ENSMUSG00000098197
25391,ENSMUSG00000098202
25392,ENSMUSG00000098204
25393,ENSMUSG00000098206
25394,ENSMUSG00000098207
25395,ENSMUSG00000098211
25396,ENSMUSG00000098221
25397,ENSMUSG00000098230
25398,ENSMUSG00000098233
25399,ENSMUSG00000098234
25400,ENSMUSG00000098243
25401,ENSMUSG00000098248
25402,ENSMUSG00000098255
25403,ENSMUSG00000098257
25404,ENSMUSG00000098270
25405,ENSMUSG00000098274
25406,ENSMUSG00000098284
25407,ENSMUSG00000098292
25408,ENSMUSG00000098294
25409,ENSMUSG00000098295
25410,ENSMUSG00000098304
25411,ENSMUSG00000098311
25412,ENSMUSG00000098318
25413,ENSMUSG00000098322
25414,ENSMUSG00000098332
25415,ENSMUSG00000098340
25416,ENSMUSG00000098348
25417,ENSMUSG00000098358
25418,ENSMUSG00000098360
25419,ENSMUSG00000098370
25420,ENSMUSG00000098383
25421,ENSMUSG00000098387
25422,ENSMUSG00000098390
25423,ENSMUSG00000098391
25424,ENSMUSG00000098424
25425,ENSMUSG00000098429
25426,ENSMUSG00000098434
25427,ENSMUSG00000098439
25428,ENSMUSG00000098447
25429,ENSMUSG00000098449
25430,ENSMUSG00000098456
25431,ENSMUSG00000098463
25432,ENSMUSG00000098470
25433,ENSMUSG00000098488
25434,ENSMUSG00000098501
25435,ENSMUSG00000098505
25436,ENSMUSG00000098509
25437,ENSMUSG00000098515
25438,ENSMUSG00000098519
25439,ENSMUSG00000098534
25440,ENSMUSG00000098549
25441,ENSMUSG00000098552
25442,ENSMUSG00000098557
25443,ENSMUSG00000098559
25444,ENSMUSG00000098573
25445,ENSMUSG00000098590
25446,ENSMUSG00000098609
25447,ENSMUSG00000098620
25448,ENSMUSG00000098627
25449,ENSMUSG00000098630
25450,ENSMUSG00000098640
25451,ENSMUSG00000098645
25452,ENSMUSG00000098649
25453,ENSMUSG00000098659
25454,ENSMUSG00000098678
25455,ENSMUSG00000098682
25456,ENSMUSG00000098684
25457,ENSMUSG00000098685
25458,ENSMUSG00000098702
25459,ENSMUSG00000098705
25460,ENSMUSG00000098708
25461,ENSMUSG00000098720
25462,ENSMUSG00000098727
25463,ENSMUSG00000098729
25464,ENSMUSG00000098739
25465,ENSMUSG00000098747
25466,ENSMUSG00000098758
25467,ENSMUSG00000098760
25468,ENSMUSG00000098768
25469,ENSMUSG00000098773
25470,ENSMUSG00000098778
25471,ENSMUSG00000098784
25472,ENSMUSG00000098789
25473,ENSMUSG00000098799
25474,ENSMUSG00000098800
25475,ENSMUSG00000098801
25476,ENSMUSG00000098814
25477,ENSMUSG00000098843
25478,ENSMUSG00000098854
25479,ENSMUSG00000098875
25480,ENSMUSG00000098889
25481,ENSMUSG00000098894
25482,ENSMUSG00000098912
25483,ENSMUSG00000098923
25484,ENSMUSG00000098959
25485,ENSMUSG00000098975
25486,ENSMUSG00000098977
25487,ENSMUSG00000099013
25488,ENSMUSG00000099016
25489,ENSMUSG00000099020
25490,ENSMUSG00000099025
25491,ENSMUSG00000099027
25492,ENSMUSG00000099032
25493,ENSMUSG00000099051
25494,ENSMUSG00000099054
25495,ENSMUSG00000099061
25496,ENSMUSG00000099083
25497,ENSMUSG00000099094
25498,ENSMUSG00000099098
25499,ENSMUSG00000099102
25500,ENSMUSG00000099104
25501,ENSMUSG00000099115
25502,ENSMUSG00000099137
25503,ENSMUSG00000099139
25504,ENSMUSG00000099146
25505,ENSMUSG00000099148
25506,ENSMUSG00000099150
25507,ENSMUSG00000099162
25508,ENSMUSG00000099170
25509,ENSMUSG00000099190
25510,ENSMUSG00000099201
25511,ENSMUSG00000099207
25512,ENSMUSG00000099216
25513,ENSMUSG00000099266
25514,ENSMUSG00000099269
25515,ENSMUSG00000099294
25516,ENSMUSG00000099315
25517,ENSMUSG00000099336
25518,ENSMUSG00000099338
25519,ENSMUSG00000099340
25520,ENSMUSG00000099341
25521,ENSMUSG00000099343
25522,ENSMUSG00000099348
25523,ENSMUSG00000099349
25524,ENSMUSG00000099354
25525,ENSMUSG00000099355
25526,ENSMUSG00000099360
25527,ENSMUSG00000099361
25528,ENSMUSG00000099362
25529,ENSMUSG00000099364
25530,ENSMUSG00000099370
25531,ENSMUSG00000099372
25532,ENSMUSG00000099373
25533,ENSMUSG00000099375
25534,ENSMUSG00000099378
25535,ENSMUSG00000099379
25536,ENSMUSG00000099380
25537,ENSMUSG00000099384
25538,ENSMUSG00000099387
25539,ENSMUSG00000099388
25540,ENSMUSG00000099390
25541,ENSMUSG00000099391
25542,ENSMUSG00000099392
25543,ENSMUSG00000099395
25544,ENSMUSG00000099398
25545,ENSMUSG00000099399
25546,ENSMUSG00000099401
25547,ENSMUSG00000099404
25548,ENSMUSG00000099406
25549,ENSMUSG00000099407
25550,ENSMUSG00000099408
25551,ENSMUSG00000099411
25552,ENSMUSG00000099413
25553,ENSMUSG00000099415
25554,ENSMUSG00000099416
25555,ENSMUSG00000099418
25556,ENSMUSG00000099419
25557,ENSMUSG00000099420
25558,ENSMUSG00000099421
25559,ENSMUSG00000099424
25560,ENSMUSG00000099426
25561,ENSMUSG00000099429
25562,ENSMUSG00000099430
25563,ENSMUSG00000099431
25564,ENSMUSG00000099436
25565,ENSMUSG00000099437
25566,ENSMUSG00000099442
25567,ENSMUSG00000099443
25568,ENSMUSG00000099446
25569,ENSMUSG00000099447
25570,ENSMUSG00000099449
25571,ENSMUSG00000099452
25572,ENSMUSG00000099456
25573,ENSMUSG00000099459
25574,ENSMUSG00000099461
25575,ENSMUSG00000099462
25576,ENSMUSG00000099463
25577,ENSMUSG00000099465
25578,ENSMUSG00000099468
25579,ENSMUSG00000099470
25580,ENSMUSG00000099472
25581,ENSMUSG00000099474
25582,ENSMUSG00000099478
25583,ENSMUSG00000099479
25584,ENSMUSG00000099480
25585,ENSMUSG00000099481
25586,ENSMUSG00000099482
25587,ENSMUSG00000099485
25588,ENSMUSG00000099486
25589,ENSMUSG00000099491
25590,ENSMUSG00000099494
25591,ENSMUSG00000099496
25592,ENSMUSG00000099498
25593,ENSMUSG00000099500
25594,ENSMUSG00000099501
25595,ENSMUSG00000099502
25596,ENSMUSG00000099503
25597,ENSMUSG00000099505
25598,ENSMUSG00000099506
25599,ENSMUSG00000099508
25600,ENSMUSG00000099510
25601,ENSMUSG00000099512
25602,ENSMUSG00000099516
25603,ENSMUSG00000099517
25604,ENSMUSG00000099518
25605,ENSMUSG00000099520
25606,ENSMUSG00000099526
25607,ENSMUSG00000099528
25608,ENSMUSG00000099531
25609,ENSMUSG00000099532
25610,ENSMUSG00000099537
25611,ENSMUSG00000099541
25612,ENSMUSG00000099543
25613,ENSMUSG00000099545
25614,ENSMUSG00000099548
25615,ENSMUSG00000099550
25616,ENSMUSG00000099551
25617,ENSMUSG00000099552
25618,ENSMUSG00000099553
25619,ENSMUSG00000099554
25620,ENSMUSG00000099555
25621,ENSMUSG00000099556
25622,ENSMUSG00000099558
25623,ENSMUSG00000099559
25624,ENSMUSG00000099561
25625,ENSMUSG00000099564
25626,ENSMUSG00000099568
25627,ENSMUSG00000099574
25628,ENSMUSG00000099576
25629,ENSMUSG00000099579
25630,ENSMUSG00000099581
25631,ENSMUSG00000099583
25632,ENSMUSG00000099587
25633,ENSMUSG00000099590
25634,ENSMUSG00000099593
25635,ENSMUSG00000099595
25636,ENSMUSG00000099599
25637,ENSMUSG00000099601
25638,ENSMUSG00000099605
25639,ENSMUSG00000099608
25640,ENSMUSG00000099611
25641,ENSMUSG00000099613
25642,ENSMUSG00000099616
25643,ENSMUSG00000099619
25644,ENSMUSG00000099622
25645,ENSMUSG00000099625
25646,ENSMUSG00000099628
25647,ENSMUSG00000099629
25648,ENSMUSG00000099630
25649,ENSMUSG00000099632
25650,ENSMUSG00000099633
25651,ENSMUSG00000099635
25652,ENSMUSG00000099636
25653,ENSMUSG00000099638
25654,ENSMUSG00000099639
25655,ENSMUSG00000099640
25656,ENSMUSG00000099642
25657,ENSMUSG00000099643
25658,ENSMUSG00000099644
25659,ENSMUSG00000099646
25660,ENSMUSG00000099649
25661,ENSMUSG00000099650
25662,ENSMUSG00000099651
25663,ENSMUSG00000099653
25664,ENSMUSG00000099654
25665,ENSMUSG00000099655
25666,ENSMUSG00000099664
25667,ENSMUSG00000099665
25668,ENSMUSG00000099666
25669,ENSMUSG00000099668
25670,ENSMUSG00000099669
25671,ENSMUSG00000099672
25672,ENSMUSG00000099674
25673,ENSMUSG00000099678
25674,ENSMUSG00000099681
25675,ENSMUSG00000099683
25676,ENSMUSG00000099687
25677,ENSMUSG00000099689
25678,ENSMUSG00000099690
25679,ENSMUSG00000099695
25680,ENSMUSG00000099696
25681,ENSMUSG00000099699
25682,ENSMUSG00000099700
25683,ENSMUSG00000099704
25684,ENSMUSG00000099706
25685,ENSMUSG00000099707
25686,ENSMUSG00000099708
25687,ENSMUSG00000099711
25688,ENSMUSG00000099715
25689,ENSMUSG00000099716
25690,ENSMUSG00000099718
25691,ENSMUSG00000099722
25692,ENSMUSG00000099723
25693,ENSMUSG00000099724
25694,ENSMUSG00000099729
25695,ENSMUSG00000099730
25696,ENSMUSG00000099735
25697,ENSMUSG00000099737
25698,ENSMUSG00000099740
25699,ENSMUSG00000099746
25700,ENSMUSG00000099747
25701,ENSMUSG00000099749
25702,ENSMUSG00000099751
25703,ENSMUSG00000099752
25704,ENSMUSG00000099756
25705,ENSMUSG00000099757
25706,ENSMUSG00000099758
25707,ENSMUSG00000099760
25708,ENSMUSG00000099761
25709,ENSMUSG00000099762
25710,ENSMUSG00000099767
25711,ENSMUSG00000099774
25712,ENSMUSG00000099776
25713,ENSMUSG00000099778
25714,ENSMUSG00000099780
25715,ENSMUSG00000099782
25716,ENSMUSG00000099784
25717,ENSMUSG00000099785
25718,ENSMUSG00000099786
25719,ENSMUSG00000099787
25720,ENSMUSG00000099789
25721,ENSMUSG00000099790
25722,ENSMUSG00000099792
25723,ENSMUSG00000099793
25724,ENSMUSG00000099794
25725,ENSMUSG00000099798
25726,ENSMUSG00000099799
25727,ENSMUSG00000099800
25728,ENSMUSG00000099802
25729,ENSMUSG00000099803
25730,ENSMUSG00000099804
25731,ENSMUSG00000099807
25732,ENSMUSG00000099808
25733,ENSMUSG00000099810
25734,ENSMUSG00000099811
25735,ENSMUSG00000099812
25736,ENSMUSG00000099814
25737,ENSMUSG00000099815
25738,ENSMUSG00000099820
25739,ENSMUSG00000099822
25740,ENSMUSG00000099823
25741,ENSMUSG00000099824
25742,ENSMUSG00000099825
25743,ENSMUSG00000099827
25744,ENSMUSG00000099829
25745,ENSMUSG00000099832
25746,ENSMUSG00000099836
25747,ENSMUSG00000099839
25748,ENSMUSG00000099840
25749,ENSMUSG00000099843
25750,ENSMUSG00000099847
25751,ENSMUSG00000099848
25752,ENSMUSG00000099849
25753,ENSMUSG00000099851
25754,ENSMUSG00000099853
25755,ENSMUSG00000099854
25756,ENSMUSG00000099855
25757,ENSMUSG00000099856
25758,ENSMUSG00000099860
25759,ENSMUSG00000099861
25760,ENSMUSG00000099863
25761,ENSMUSG00000099865
25762,ENSMUSG00000099866
25763,ENSMUSG00000099868
25764,ENSMUSG00000099869
25765,ENSMUSG00000099872
25766,ENSMUSG00000099874
25767,ENSMUSG00000099876
25768,ENSMUSG00000099877
25769,ENSMUSG00000099878
25770,ENSMUSG00000099879
25771,ENSMUSG00000099880
25772,ENSMUSG00000099881
25773,ENSMUSG00000099890
25774,ENSMUSG00000099894
25775,ENSMUSG00000099895
25776,ENSMUSG00000099896
25777,ENSMUSG00000099897
25778,ENSMUSG00000099898
25779,ENSMUSG00000099899
25780,ENSMUSG00000099900
25781,ENSMUSG00000099903
25782,ENSMUSG00000099906
25783,ENSMUSG00000099907
25784,ENSMUSG00000099911
25785,ENSMUSG00000099916
25786,ENSMUSG00000099917
25787,ENSMUSG00000099921
25788,ENSMUSG00000099922
25789,ENSMUSG00000099923
25790,ENSMUSG00000099924
25791,ENSMUSG00000099925
25792,ENSMUSG00000099928
25793,ENSMUSG00000099930
25794,ENSMUSG00000099931
25795,ENSMUSG00000099933
25796,ENSMUSG00000099936
25797,ENSMUSG00000099937
25798,ENSMUSG00000099938
25799,ENSMUSG00000099940
25800,ENSMUSG00000099945
25801,ENSMUSG00000099950
25802,ENSMUSG00000099954
25803,ENSMUSG00000099955
25804,ENSMUSG00000099957
25805,ENSMUSG00000099958
25806,ENSMUSG00000099960
25807,ENSMUSG00000099962
25808,ENSMUSG00000099963
25809,ENSMUSG00000099964
25810,ENSMUSG00000099966
25811,ENSMUSG00000099967
25812,ENSMUSG00000099968
25813,ENSMUSG00000099969
25814,ENSMUSG00000099971
25815,ENSMUSG00000099974
25816,ENSMUSG00000099977
25817,ENSMUSG00000099982
25818,ENSMUSG00000099983
25819,ENSMUSG00000099985
25820,ENSMUSG00000099988
25821,ENSMUSG00000099990
25822,ENSMUSG00000099991
25823,ENSMUSG00000099994
25824,ENSMUSG00000099995
25825,ENSMUSG00000099996
25826,ENSMUSG00000100000
25827,ENSMUSG00000100001
25828,ENSMUSG00000100002
25829,ENSMUSG00000100003
25830,ENSMUSG00000100004
25831,ENSMUSG00000100005
25832,ENSMUSG00000100009
25833,ENSMUSG00000100010
25834,ENSMUSG00000100011
25835,ENSMUSG00000100012
25836,ENSMUSG00000100014
25837,ENSMUSG00000100016
25838,ENSMUSG00000100017
25839,ENSMUSG00000100022
25840,ENSMUSG00000100023
25841,ENSMUSG00000100029
25842,ENSMUSG00000100032
25843,ENSMUSG00000100034
25844,ENSMUSG00000100035
25845,ENSMUSG00000100038
25846,ENSMUSG00000100039
25847,ENSMUSG00000100043
25848,ENSMUSG00000100045
25849,ENSMUSG00000100051
25850,ENSMUSG00000100053
25851,ENSMUSG00000100054
25852,ENSMUSG00000100055
25853,ENSMUSG00000100056
25854,ENSMUSG00000100057
25855,ENSMUSG00000100058
25856,ENSMUSG00000100062
25857,ENSMUSG00000100063
25858,ENSMUSG00000100067
25859,ENSMUSG00000100070
25860,ENSMUSG00000100071
25861,ENSMUSG00000100073
25862,ENSMUSG00000100075
25863,ENSMUSG00000100076
25864,ENSMUSG00000100079
25865,ENSMUSG00000100080
25866,ENSMUSG00000100081
25867,ENSMUSG00000100083
25868,ENSMUSG00000100084
25869,ENSMUSG00000100085
25870,ENSMUSG00000100089
25871,ENSMUSG00000100094
25872,ENSMUSG00000100096
25873,ENSMUSG00000100097
25874,ENSMUSG00000100100
25875,ENSMUSG00000100101
25876,ENSMUSG00000100106
25877,ENSMUSG00000100108
25878,ENSMUSG00000100110
25879,ENSMUSG00000100111
25880,ENSMUSG00000100113
25881,ENSMUSG00000100115
25882,ENSMUSG00000100117
25883,ENSMUSG00000100118
25884,ENSMUSG00000100119
25885,ENSMUSG00000100120
25886,ENSMUSG00000100121
25887,ENSMUSG00000100123
25888,ENSMUSG00000100124
25889,ENSMUSG00000100126
25890,ENSMUSG00000100129
25891,ENSMUSG00000100130
25892,ENSMUSG00000100133
25893,ENSMUSG00000100134
25894,ENSMUSG00000100135
25895,ENSMUSG00000100138
25896,ENSMUSG00000100140
25897,ENSMUSG00000100144
25898,ENSMUSG00000100146
25899,ENSMUSG00000100147
25900,ENSMUSG00000100149
25901,ENSMUSG00000100150
25902,ENSMUSG00000100151
25903,ENSMUSG00000100154
25904,ENSMUSG00000100155
25905,ENSMUSG00000100156
25906,ENSMUSG00000100157
25907,ENSMUSG00000100158
25908,ENSMUSG00000100161
25909,ENSMUSG00000100164
25910,ENSMUSG00000100166
25911,ENSMUSG00000100167
25912,ENSMUSG00000100168
25913,ENSMUSG00000100169
25914,ENSMUSG00000100170
25915,ENSMUSG00000100175
25916,ENSMUSG00000100176
25917,ENSMUSG00000100180
25918,ENSMUSG00000100182
25919,ENSMUSG00000100183
25920,ENSMUSG00000100185
25921,ENSMUSG00000100186
25922,ENSMUSG00000100187
25923,ENSMUSG00000100188
25924,ENSMUSG00000100189
25925,ENSMUSG00000100190
25926,ENSMUSG00000100192
25927,ENSMUSG00000100194
25928,ENSMUSG00000100197
25929,ENSMUSG00000100198
25930,ENSMUSG00000100199
25931,ENSMUSG00000100200
25932,ENSMUSG00000100201
25933,ENSMUSG00000100206
25934,ENSMUSG00000100209
25935,ENSMUSG00000100210
25936,ENSMUSG00000100211
25937,ENSMUSG00000100213
25938,ENSMUSG00000100217
25939,ENSMUSG00000100219
25940,ENSMUSG00000100220
